"","target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"510","NODE_1115_length_1128_cov_482.602_g412_i1",0.961967891238043,1,0.0775484119297793,2.75524281429373,2,4.89848453801245,0.250476619481249,0.0428663410766838,0.207610278404564,0.126848122425544,0.207610278404564
"511","NODE_1115_length_1195_cov_16.1553_g971_i0",0.335323131602582,1,2.18532128021931,30.3793261197061,2,2.39951691909541,2.76175691997328,1.89669893256009,0.865057987413192,1.78783445985382,1.78783445985382
"512","NODE_1115_length_1276_cov_19.5553_g1006_i0",0.605319086909007,1,1.00399908721581,32.8283485563007,2,2.84888455698858,2.98439532330007,1.75109580711529,1.23329951618477,1.57300865505025,1.57300865505025
"513","NODE_1115_length_1277_cov_109.028_g962_i0",0.587560835830408,1,1.06355097595032,26.6084385842002,2,4.08212105622934,2.41894896220002,2.22667375050554,0.192275211694478,0.428479035605178,0.428479035605178
"514","NODE_1115_length_884_cov_22.8818_g1009_i0",0.467599627331184,1,1.52028569273322,21.9140260903919,2,3.66057803488141,1.99218419003563,2.34825062864687,-0.356066438611241,0.782810990111168,0.782810990111168
"515","NODE_1115_length_951_cov_79.5859_g1037_i0",0.39360598785484,1,1.86480980174785,50.8146883593855,2,2.24647155745973,4.6195171235805,3.9181084043748,0.701408719205703,1.7983578297709,1.7983578297709
"516","NODE_1116_length_1113_cov_50.6389_g957_i0",1,1,-0.0540842499727319,2.90648832660922,2,3.23507429679777,0.264226211509929,0.74825360912491,-0.484027397614981,1.22534969677325,1.22534969677325
"517","NODE_1116_length_1194_cov_42.7928_g972_i0",0.506648875159034,1,1.35987413848832,28.0139740370432,2,4.09186593806787,2.54672491245847,0.589777468122496,1.95694744433598,0.422499927015374,1.95694744433598
"518","NODE_1116_length_1277_cov_30.7365_g963_i0",0.0127944440470256,1,8.71748852222699,46.6357820709576,2,1.69955990628619,4.23961655190523,1.23547694012671,3.00413961177852,1.72622411002003,3.00413961177852
"519","NODE_1116_length_894_cov_58.4827_g1032_i0",0.985181231430029,1,0.0298593268696994,1.02858832210846,2,5.11854489476728,0.0935080292825875,0.0405064539425238,0.0530015753400638,0.0883082738901568,0.0883082738901568
"520","NODE_1117_length_1106_cov_9.9334_g1035_i0",0.300983990429768,1,2.40139640717752,21.9069707512455,2,2.91378890221739,1.99154279556777,1.40889097282223,0.582651822745539,1.52017964486492,1.52017964486492
"521","NODE_1117_length_1127_cov_15.4739_g1007_i0",0.464060433594767,1,1.53548098084138,23.7529797474702,2,2.30538142617247,2.15936179522456,1.65856681745841,0.500794977766151,1.79602421541127,1.79602421541127
"522","NODE_1117_length_1161_cov_225.094_g1022_i0",0.846692477813819,1,0.332835444990938,2.80493627569886,2,5.00087893005978,0.254994206881715,1.38608505534059,-1.13109084845887,0.107164164597725,0.107164164597725
"523","NODE_1117_length_1273_cov_4248.6_g1007_i0",0.370501285109678,1,1.98579673133977,2.23583494906498,2,4.45394720858087,0.20325772264227,0.0933839019209077,0.109873820721363,0.255003538393005,0.255003538393005
"524","NODE_1118_length_1102_cov_10.5864_g1036_i0",0.958499027006304,1,0.0847734632363597,27.3817325454622,2,0.806158170568094,2.48924841322383,1.07970022321261,1.40954819001122,1.21734683533085,1.40954819001122
"525","NODE_1118_length_1161_cov_25.8427_g1023_i0",0.67235187301775,1,0.793946909876539,42.6049406544969,2,2.64945006368666,3.87317642313608,2.15879118520885,1.71438523792723,1.70822505675733,1.71438523792723
"526","NODE_1119_length_893_cov_8.4463_g1035_i0",0.823327145688022,1,0.388803306830283,22.2392156804156,2,1.52167510149238,2.02174688003778,1.51321852162701,0.508528358410773,1.65723002810562,1.65723002810562
"527","NODE_112_length_4213_cov_47.9791_g107_i0",0.859532436515674,1,0.302733432102919,73.6562130343955,2,2.04036907870363,6.69601936676323,2.6889840366285,4.00703533013473,1.79968495478706,4.00703533013473
"528","NODE_112_length_4505_cov_99.4079_g96_i0",0.582229931895731,1,1.08177967457059,87.4697250118491,2,3.02409534844548,7.95179318289537,3.8583389905408,4.09345419235457,1.4235712039058,4.09345419235457
"529","NODE_112_length_4643_cov_61.5279_g104_i0",0.00895364018824297,1,9.43139020888439,56.984815639007,2,1.44010731666474,5.18043778536427,1.98209680438956,3.19834098097471,1.61836054060359,3.19834098097471
"530","NODE_112_length_5012_cov_116.218_g93_i0",0.724706965940072,1,0.64397578148489,53.5434882040853,2,2.95446508257235,4.86758983673503,3.11853358482534,1.74905625190969,1.48542912648428,1.74905625190969
"531","NODE_112_length_5432_cov_134.678_g108_i0",0.415244669186181,1,1.75777473634429,23.6525835856129,2,3.73557645738836,2.15023487141936,3.4731299730683,-1.32289510164894,0.707488660618811,0.707488660618811
"532","NODE_1120_length_1269_cov_4249.53_g1010_i0",0.787057187659373,1,0.478908735635969,24.1463614571259,2,2.13496401046276,2.19512376882963,1.13895852630015,1.05616524252948,1.80162421815679,1.80162421815679
"533","NODE_1121_length_1120_cov_67.2291_g1010_i0",0.200243067367053,1,3.21644662704565,25.9156232243435,2,4.14216985149495,2.3559657476676,1.84318497196773,0.512780775699864,0.393281398830008,0.512780775699864
"534","NODE_1121_length_1268_cov_181.722_g5_i3",0.866502306500889,1,0.286581015941888,3.61160841420089,2,3.80234352834139,0.328328037654626,0.50501159600464,-0.176683558350014,0.644253481576518,0.644253481576518
"535","NODE_1121_length_877_cov_9.68127_g1015_i0",0.283743901641067,1,2.51936640486269,25.7993061163848,2,2.09409967865106,2.34539146512589,1.55969721622916,0.785694248896728,1.80209482194706,1.80209482194706
"536","NODE_1122_length_1095_cov_6.87212_g963_i0",0.28969122607746,1,2.47787932180274,21.3475507777768,2,1.15409699497937,1.94068643434335,1.25943789143033,0.681248542913018,1.45604371346122,1.45604371346122
"537","NODE_1123_length_1100_cov_14.1426_g1041_i0",0.917918037543975,1,0.171294352137672,2.96851578414566,2,3.56798797062026,0.269865071285969,1.52505746085622,-1.25519238957025,0.880420028617082,0.880420028617082
"538","NODE_1123_length_1191_cov_340.384_g979_i0",0.162070721722901,1,3.63944497033319,0.25446676348321,2,6.44856393320157,0.0231333421348372,0.00789468832926195,0.0152386538055754,0.0167580982158581,0.0167580982158581
"539","NODE_1124_length_1113_cov_8.87335_g1013_i0",0.655807532081092,1,0.843775858609973,35.394344187753,2,1.24816564116893,3.21766765343209,1.25269078084451,1.96497687258758,1.51324651329733,1.96497687258758
"540","NODE_1124_length_1158_cov_9.80598_g1029_i0",1,1,-0.0621047153791991,30.7586422162152,2,1.12309707752971,2.79624020147411,1.47489674876219,1.32134345271191,1.43644129209936,1.43644129209936
